Year,Kms,Hp,Fuel_cons,Doors,Category_Convertible,Category_Coupe,Category_Minivan,Category_Sedan,Category_Small,Category_Suv,Category_Van,Category_Wagon,Gear_type_Automatic,Gear_type_Manual,Fuel_type_Compressed Natural Gas \(CNG\),Fuel_type_Diesel,Fuel_type_Electric,Fuel_type_Hybrid,Fuel_type_Petrol,Brand_encoded,Model_encoded,Colour_encoded,Province_encoded,Price_EUR
2015,111698,140,3.7,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10738.247881355932,12288.591463414634,20621.098532494758,27360.384705882352,9626
2016,75427,150,4.3,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,17748.31730769231,16114.00000010614,20621.098532494758,27360.384705882352,15140
2018,66721,120,5.2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,14715.525050100201,14192.908045977012,20621.098532494758,27360.384705882352,14470
2019,86008,163,4.5,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,15619.18091286307,16489.756756756757,20621.098532494758,27360.384705882352,22990
2012,124224,184,4.4,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,16928.746987951807,20621.098532494758,27360.384705882352,16490
2015,78796,105,3.8,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15357.711086226203,16418.168341708544,20621.098532494758,27360.384705882352,9990
2021,10,110,5.4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15357.711086226203,10332.830065359478,20621.098532494758,27360.384705882352,19490
2020,18935,150,4.1,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,18792.473684210527,20621.098532494758,27360.384705882352,28418
2010,194187,163,5.5,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15100.345498783456,11720.63492063492,20621.098532494758,27360.384705882352,6800
2018,18500,71,4.6,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16479.117318435754,10846.823529411824,22819.47254575707,27360.384705882352,11100
1982,99500,90,5.595992204287643,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,28579.558624031008,12531.342667516792,22819.47254575707,27360.384705882352,9500
2009,165260,75,6.5,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,15619.18091286307,5026.56,15819.39518555667,27360.384705882352,4600
2006,141109,136,6.0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15619.18091286307,4554.0021609757705,15819.39518555667,27360.384705882352,4800
2018,51054,150,4.9,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,13271.07512315271,11978.241758241758,15819.39518555667,27360.384705882352,18750
2013,156000,140,4.8,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15619.18091286307,16489.756756756757,15819.39518555667,27360.384705882352,8200
2008,150000,174,6.2,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,18475.00579710145,22033.084905660377,15819.39518555667,27360.384705882352,8900
2010,59600,122,5.5,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,18475.00579710145,18778.75,15819.39518555667,27360.384705882352,13900
2017,57884,190,4.5,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,23392.097902097903,25942.62984273111,27360.384705882352,29500
2017,120402,190,4.4,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,26918.515603799187,19818.70764119601,25942.62984273111,27360.384705882352,19990
2018,52000,150,4.6,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,13271.07512315271,12338.237903225807,25942.62984273111,27360.384705882352,20990
2017,59969,116,3.9,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15357.711086226203,16418.168341708544,25942.62984273111,27360.384705882352,14600
2016,53291,150,4.5,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,18031.51702395965,15973.84196185286,25942.62984273111,27360.384705882352,17300
2016,76479,218,4.6,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,19818.70764119601,25942.62984273111,27360.384705882352,29900
2018,24418,99,3.6,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15619.18091286307,13307.096654275092,25942.62984273111,27360.384705882352,13845
2017,75469,125,5.2,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,15357.711086226203,16418.168341708544,25942.62984273111,27360.384705882352,11740
2018,46316,179,5.1,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,13271.07512315271,11978.241758241758,25942.62984273111,27360.384705882352,22490
2013,106000,184,5.1,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,28579.558624031008,20597.986666666668,25942.62984273111,27360.384705882352,20490
2017,115029,116,4.3,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,29532.89401165872,11213.916667953788,25942.62984273111,27360.384705882352,16290
2017,110788,150,4.3,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,29532.89401165872,20832.27272949017,25942.62984273111,27360.384705882352,23570
2020,42000,116,4.1,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,13562.08540925267,14736.494736842105,25942.62984273111,27360.384705882352,14900
2016,97824,110,3.8,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,13562.08540925267,14736.494736842105,25942.62984273111,27360.384705882352,11916
2016,78964,190,4.3,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,18475.00579710145,17422.575757575756,25942.62984273111,27360.384705882352,20467
2014,196000,105,3.9,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,18031.51702395965,15973.84196185286,25942.62984273111,27360.384705882352,9300
2018,23452,125,5.2,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,15357.711086226203,16418.168341708544,25942.62984273111,27360.384705882352,16290
2004,175000,190,8.6,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,12803.411764705883,6287.6796587810895,25942.62984273111,27360.384705882352,4999
2020,10,131,4.0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15619.18091286307,16489.756756756757,25942.62984273111,27360.384705882352,24680
2016,112395,150,4.1,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,18475.00579710145,16340.357798165138,25942.62984273111,27360.384705882352,14907
2011,144991,136,4.5,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,14715.525050100201,11738.6875,25942.62984273111,27360.384705882352,9750
2014,100301,136,6.0,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,14715.525050100201,11738.6875,25942.62984273111,27360.384705882352,13400
2015,123568,150,4.4,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,15357.711086226203,16418.168341708544,25942.62984273111,27360.384705882352,13690
2017,51272,166,6.1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,10738.247881355932,12288.591463414634,25942.62984273111,27360.384705882352,15990
2017,49000,150,4.3,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,18031.51702395965,15644.752100840336,25942.62984273111,27360.384705882352,19990
2019,31424,136,5.3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,18475.00579710145,18778.75,25942.62984273111,27360.384705882352,32990
2017,129990,170,5.7,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,10738.247881355932,12288.591463414634,25942.62984273111,27360.384705882352,12790
2016,156306,190,4.2,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,19818.70764119601,25942.62984273111,27360.384705882352,19990
2015,152470,150,4.6,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,18031.51702395965,15644.752100840336,25942.62984273111,27360.384705882352,14490
2017,115878,150,4.5,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,19726.517699115044,31773.13635755783,25942.62984273111,27360.384705882352,20840
2017,118086,150,4.5,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,23392.097902097903,25942.62984273111,27360.384705882352,19930
2018,84090,190,4.5,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,23392.097902097903,25942.62984273111,27360.384705882352,29600
2017,98730,150,4.0,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,19818.70764119601,25942.62984273111,27360.384705882352,19990
2007,234723,136,5.9,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,11424.584479371317,12531.042,25942.62984273111,27360.384705882352,5900
2012,169533,105,4.5,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,18031.51702395965,15973.84196185286,25942.62984273111,27360.384705882352,8370
2019,31545,190,6.2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,15357.711086226203,16418.168341708544,25942.62984273111,27360.384705882352,21999
2020,9200,125,4.9,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13271.07512315271,12338.237903225807,25942.62984273111,27360.384705882352,18500
2019,18000,150,5.7,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,26918.515603799187,19818.70764119601,25942.62984273111,27360.384705882352,31000
2014,114792,204,5.2,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,23392.097902097903,25942.62984273111,27360.384705882352,22990
2011,150000,163,6.1,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,19726.517699115044,20668.82758620903,25942.62984273111,27360.384705882352,9499
2012,107800,140,6.3,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,10738.247881355932,8064.202898550725,25942.62984273111,27360.384705882352,8840
2015,57119,136,4.0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,15152.037647058823,13225.7,22221.02281021898,27360.384705882352,13645
2005,160000,136,5.6,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15619.18091286307,3453.1935483889947,22221.02281021898,27360.384705882352,1700
2011,115874,111,4.8,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15619.18091286307,16489.756756756757,22221.02281021898,27360.384705882352,8900
2016,75178,150,4.3,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15357.711086226203,16418.168341708544,22221.02281021898,27360.384705882352,15900
2017,80645,110,3.6,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,10738.247881355932,10441.53903345725,22221.02281021898,27360.384705882352,11790
2014,141500,177,5.3,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,19818.70764119601,22221.02281021898,27360.384705882352,22000
2017,125000,120,3.8,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,13271.07512315271,12338.237903225807,22221.02281021898,27360.384705882352,9900
2020,18454,224,6.4,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,29532.89401165872,34828.14842084151,44498.7,27360.384705882352,44900
2019,29639,95,3.7,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,11624.755364806866,11660.903614457831,44498.7,27360.384705882352,10990
2012,102812,105,5.1,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,18031.51702395965,19004.08256880734,24123.619593345655,27360.384705882352,11190
2010,201448,131,5.1,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,11611.048120300751,8565.955489614244,24123.619593345655,27360.384705882352,7300
2016,209358,150,4.5,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,18031.51702395965,15644.752100840336,24123.619593345655,27360.384705882352,13890
2017,101264,120,3.9,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15619.18091286307,13307.096654275092,24123.619593345655,27360.384705882352,13200
2019,25392,392,1.9,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,19726.517699115044,31773.13635755783,24123.619593345655,27360.384705882352,51300
2011,122000,190,6.5,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,23392.097902097903,24123.619593345655,27360.384705882352,11990
2018,109923,150,4.6,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,13562.08540925267,17256.5,24123.619593345655,27360.384705882352,18300
2018,49557,150,4.4,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,19818.70764119601,24123.619593345655,27360.384705882352,27727
2017,40000,156,6.4,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,29532.89401165872,25633.41958041958,24123.619593345655,27360.384705882352,27900
2016,69990,150,4.5,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,15357.711086226203,16418.168341708544,24123.619593345655,27360.384705882352,18490
2018,43700,120,4.2,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15619.18091286307,16489.756756756757,24123.619593345655,27360.384705882352,16990
2017,129150,110,3.6,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,10738.247881355932,10441.53903345725,24123.619593345655,27360.384705882352,8490
2017,39615,131,5.0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,11424.584479371317,12531.042,24123.619593345655,27360.384705882352,15990
2006,524290,163,5.9,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,28579.558624031008,16928.746987951807,24123.619593345655,27360.384705882352,3600
2014,128000,143,4.7,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,28579.558624031008,16357.166666666666,24123.619593345655,27360.384705882352,14990
2012,157960,109,4.4,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,29532.89401165872,14306.09090909091,24123.619593345655,27360.384705882352,10990
2013,158027,105,4.5,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15357.711086226203,7376.411764705958,24123.619593345655,27360.384705882352,7430
2015,99500,156,5.8,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,29532.89401165872,25633.41958041958,24123.619593345655,27360.384705882352,23600
2017,65175,170,4.3,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,29532.89401165872,24137.123711340206,24123.619593345655,27360.384705882352,30900
2015,51666,116,3.8,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15619.18091286307,13307.096654275092,24123.619593345655,27360.384705882352,11900
2015,91156,150,4.4,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,18031.51702395965,15973.84196185286,24123.619593345655,27360.384705882352,17399
2015,63000,280,6.6,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,15357.711086226203,16418.168341708544,24123.619593345655,27360.384705882352,22400
2015,24702,211,5.5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,29532.89401165872,34828.14842084151,24123.619593345655,27360.384705882352,30900
2013,52600,450,10.7,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,26918.515603799187,73269.27925943618,24123.619593345655,27360.384705882352,47900
2014,46000,245,5.9,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,19818.70764119601,24123.619593345655,27360.384705882352,26900
2015,22745,204,4.5,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,29532.89401165872,31671.216216216213,24123.619593345655,27360.384705882352,34900
2014,221012,190,4.6,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,23392.097902097903,24123.619593345655,27360.384705882352,14990
2017,99424,150,4.3,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15357.711086226203,16418.168341708544,24123.619593345655,27360.384705882352,17290
2018,114155,190,5.2,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,23392.097902097903,24123.619593345655,27360.384705882352,25790
2017,112347,120,3.6,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15619.18091286307,13307.096654275092,24123.619593345655,27360.384705882352,10290
2015,75000,585,10.4,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,29532.89401165872,60999.2288724557,24123.619593345655,27360.384705882352,59900
2020,10,131,4.0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15619.18091286307,16489.756756756757,24123.619593345655,27360.384705882352,24410
2021,900,600,7.2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,26918.515603799187,82898.72346233831,24123.619593345655,27360.384705882352,171900
2018,50000,170,4.3,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,29532.89401165872,24137.123711340206,24123.619593345655,27360.384705882352,23450
2012,134000,110,4.4,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,11611.048120300751,8565.955489614244,24123.619593345655,27360.384705882352,6990
2018,45000,450,8.8,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,26918.515603799187,73269.27925943618,24123.619593345655,27360.384705882352,74900
2016,68000,192,6.2,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,18475.00579710145,22033.084905660377,24123.619593345655,27360.384705882352,20600
2005,164750,218,8.6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,28579.558624031008,10614.310344836675,24123.619593345655,27360.384705882352,8300
2017,84641,218,4.7,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,19818.70764119601,24123.619593345655,27360.384705882352,27570
2015,89999,110,3.9,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15357.711086226203,16418.168341708544,24123.619593345655,27360.384705882352,9990
2007,131000,143,8.3,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,15619.18091286307,4554.0021609757705,24123.619593345655,27360.384705882352,4450
2015,113717,140,3.9,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,10738.247881355932,12288.591463414634,29281.451690821257,27360.384705882352,9626
2013,108500,86,4.2,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,11624.755364806866,12143.42857142857,29281.451690821257,27360.384705882352,8990
1993,85000,80,5.595992204287643,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,23756.671680575684,23756.671680575684,29281.451690821257,27360.384705882352,5500
2021,10,450,9.2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,26918.515603799187,73269.27925943618,29281.451690821257,27360.384705882352,124574
2016,50000,150,4.1,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,18475.00579710145,16340.357798165138,29281.451690821257,27360.384705882352,17990
2013,135248,143,4.4,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,18475.00579710145,17422.575757575756,29281.451690821257,27360.384705882352,11400
2009,90000,260,11.3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,10738.247881355932,12288.591463414634,29281.451690821257,27360.384705882352,9499
2018,27500,140,5.1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,14715.525050100201,14192.908045977012,29281.451690821257,27360.384705882352,14490
2015,40035,136,5.1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,18475.00579710145,18778.75,29281.451690821257,27360.384705882352,15841
2006,201000,90,5.1,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15619.18091286307,3453.1935483889947,29281.451690821257,27360.384705882352,1890
1997,240000,82,5.595992204287643,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,14757.554945054944,23756.671680575684,29281.451690821257,27360.384705882352,1500
2007,254000,116,5.2,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,13271.07512315271,12338.237903225807,29281.451690821257,27360.384705882352,2900
2015,99000,360,6.9,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,29532.89401165872,45991.65598494312,27100.51841004184,27360.384705882352,35999
2017,99883,136,4.5,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,10738.247881355932,10441.53903345725,27100.51841004184,27360.384705882352,13400
2016,136080,190,4.5,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,18475.00579710145,17422.575757575756,27100.51841004184,27360.384705882352,18490
2014,175847,75,4.5,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,11624.755364806866,10037.135356158058,27100.51841004184,27360.384705882352,4990
2019,90166,116,4.8,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13562.08540925267,14736.494736842105,27100.51841004184,27360.384705882352,12650
2014,144990,170,5.1,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,29532.89401165872,24137.123711340206,27100.51841004184,27360.384705882352,17490
2018,21800,118,5.3,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,11611.048120300751,10227.805714285714,27100.51841004184,27360.384705882352,13990
2016,55000,75,3.3,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,11611.048120300751,10227.805714285714,27100.51841004184,27360.384705882352,9500
2005,96742,250,12.3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,14277.718518518519,23756.671680575684,27100.51841004184,27360.384705882352,24500
2017,102259,141,4.6,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,14715.525050100201,11738.6875,27100.51841004184,27360.384705882352,14990
2019,7409,245,6.4,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,26918.515603799187,19818.70764119601,27100.51841004184,27360.384705882352,46000
2005,152316,131,6.5,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,13271.07512315271,8967.783173763763,27100.51841004184,27360.384705882352,5400
2012,155000,204,5.2,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26918.515603799187,23392.097902097903,27100.51841004184,27360.384705882352,16990
2011,87743,170,5.8,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,26918.515603799187,19818.70764119601,27100.51841004184,27360.384705882352,14250
2017,103814,170,7.1,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,13982.09756097561,19533.009546867725,27100.51841004184,27360.384705882352,19533
2021,50,110,4.5,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,10738.247881355932,10441.53903345725,27100.51841004184,27360.384705882352,18900
2013,147245,109,4.4,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,29532.89401165872,14306.09090909091,27100.51841004184,27360.384705882352,11990
2017,47286,250,6.8,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13271.07512315271,12338.237903225807,27100.51841004184,27360.384705882352,23832
2021,8930,150,4.8,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,15357.711086226203,16418.168341708544,27100.51841004184,27360.384705882352,25600
2010,112000,120,7.6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,15357.711086226203,8214.230769446622,27100.51841004184,27360.384705882352,7490
2011,139999,120,7.6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,15357.711086226203,8214.230769446622,27100.51841004184,27360.384705882352,6990
2019,22194,136,5.4,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,18475.00579710145,18778.75,27100.51841004184,27360.384705882352,30500
2012,179500,131,4.5,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,10738.247881355932,10441.53903345725,27100.51841004184,27360.384705882352,5990
2014,139753,150,4.4,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,15357.711086226203,16418.168341708544,27100.51841004184,27360.384705882352,13990
2018,27000,150,5.0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,15357.711086226203,16418.168341708544,27100.51841004184,27360.384705882352,20800
2013,147245,109,4.4,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,29532.89401165872,14306.09090909091,27100.51841004184,27360.384705882352,11990
2016,45463,150,4.1,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,28579.558624031008,18445.41724885971,27100.51841004184,27360.384705882352,15990
2016,118457,354,7.6,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,26918.515603799187,37033.962608815695,27100.51841004184,27360.384705882352,39900
2014,105000,560,9.8,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,26918.515603799187,82898.72346233831,27100.51841004184,27360.384705882352,55900
2018,30000,300,7.2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,15357.711086226203,16418.168341708544,27100.51841004184,27360.384705882352,27999
2015,93000,116,4.0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,11424.584479371317,12531.042,27100.51841004184,27360.384705882352,12490
2017,93000,120,4.9,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,14715.525050100201,14192.908045977012,27100.51841004184,27360.384705882352,11990
2019,58000,75,4.9,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13562.08540925267,8565.887323943662,27100.51841004184,27360.384705882352,11990
2007,111181,143,6.1,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15100.345498783456,11720.63492063492,27100.51841004184,27360.384705882352,6200
2016,104141,150,4.0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,26918.515603799187,19818.70764119601,27100.51841004184,27360.384705882352,20467
2020,12583,150,3.9,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,15357.711086226203,16418.168341708544,27100.51841004184,27360.384705882352,27490
2015,67000,90,4.2,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,14715.525050100201,8539.481481559227,27100.51841004184,27360.384705882352,7990
2017,79500,300,7.2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,15357.711086226203,16418.168341708544,27100.51841004184,27360.384705882352,26990
2017,69999,140,5.5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,14715.525050100201,14192.908045977012,27100.51841004184,27360.384705882352,14990
2017,64678,125,5.1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,10738.247881355932,10441.53903345725,27100.51841004184,27360.384705882352,11449
2018,40200,150,5.1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,18031.51702395965,15973.84196185286,27100.51841004184,27360.384705882352,23990
2017,122479,190,4.6,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,18031.51702395965,15644.752100840336,27100.51841004184,27360.384705882352,22990
2017,36000,354,7.6,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,26918.515603799187,37033.962608815695,27100.51841004184,27360.384705882352,44900
2020,19437,150,4.4,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,29532.89401165872,25633.41958041958,27100.51841004184,27360.384705882352,37800
2018,57850,300,6.8,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,15357.711086226203,16418.168341708544,27100.51841004184,27360.384705882352,25273
2010,135000,260,11.3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,10738.247881355932,12288.591463414634,21731.35961383749,27360.384705882352,9999
2016,34823,170,4.4,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,29532.89401165872,24137.123711340206,21731.35961383749,27360.384705882352,27600
2017,45869,279,2.4,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,29532.89401165872,26732.971830985916,21731.35961383749,27360.384705882352,32430
2013,78000,245,7.0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,28579.558624031008,23756.671680575684,21731.35961383749,27360.384705882352,27500
